,RF Prediction,XGB Prediction,Reg Prediction,actual
92,474373.0525058272,441375.0,620082.273359407,550000.0
93,493325.53488715814,526345.3125,492134.0015992886,520000.0
94,312788.8095014103,286351.0625,274368.8480207802,265050.0
95,1787709.7834111264,1563406.625,1475600.9503715893,2050000.0
96,577046.6404298997,610661.5,444537.58607570385,525000.0
97,535260.2287627218,533476.875,390633.8166035213,375000.0
98,1176312.5722318345,1480959.125,1086845.5355509552,2500000.0
99,477527.0875523705,465569.5625,497134.9102968105,485000.0
100,596135.4794641315,631931.25,597415.6676612836,615000.0
101,660229.2564082057,582566.6875,460504.14092155476,748000.0
102,413829.0962897619,348204.6875,263413.9412612129,500000.0
103,449548.94222350203,443661.90625,352606.9733500649,419950.0
104,1095264.2342048855,1622942.25,1047737.8830186835,860000.0
105,263515.307191461,255862.484375,264679.6508415777,279000.0
106,1157403.8362472928,693835.5625,1316959.445273177,537000.0
107,222141.09331670386,198627.09375,319055.9475631041,210000.0
108,312252.54573007615,307374.25,364377.5959783854,337000.0
109,553618.6889020739,534594.75,563184.7676261199,575000.0
110,1499144.3397652637,1413506.25,1352524.5098988041,1250000.0
111,271550.6141940256,251556.5,337918.2966389336,270000.0
112,553004.2821767968,566814.5625,385210.7795669995,581000.0
113,536196.2114782078,566914.0625,522389.8763604566,650000.0
114,449526.4854324076,456501.9375,453365.717911104,525000.0
115,694214.6512408364,848141.375,647285.0281940436,660000.0
116,273971.36471237044,252600.5625,326460.153212851,219950.0
117,698716.5638610043,665537.9375,624642.9007786507,650000.0
118,556656.3265249652,564078.375,671393.4337251461,500000.0
119,496906.0391521898,496577.90625,429555.43670379964,500000.0
120,403875.2521680828,401299.34375,329013.1405461264,434900.0
121,427238.1200886965,428153.28125,413609.0195337841,400000.0
122,528535.9319828665,641075.8125,493782.1199241854,442000.0
123,372755.38969354844,363930.4375,322489.9337793933,525000.0
124,603181.0938304809,594819.25,647578.0842131786,650000.0
125,343785.4909512852,286310.375,444919.8269204177,252500.0
126,316737.40060448495,345078.375,306201.6454013393,470000.0
127,679884.5750638795,629688.5625,613854.0035627062,515000.0
128,354616.38266780943,359950.625,381715.1102362842,322000.0
129,964514.4756898778,1014932.5625,833101.9273004526,901000.0
130,340439.4200543584,340380.28125,272613.82088957244,320000.0
131,301895.8796611548,314749.25,329490.27028530085,298000.0
132,253670.0577834471,239347.234375,408195.1101058097,268500.0
133,487555.48098975373,427418.9375,758830.9073234033,402500.0
134,296713.6280187426,300881.40625,289244.26952294,153000.0
135,522700.0648957141,460924.65625,379112.96406347654,620000.0
136,391368.4779519698,367248.90625,368483.61635776615,245000.0
137,236110.6901979515,288012.9375,356727.77460899984,230500.0
138,471223.8641155315,428753.90625,442158.5225727836,475000.0
139,541538.571582896,646785.0625,605330.0745643629,539000.0
140,462184.1404657823,504202.625,353786.02371348673,455000.0
141,242544.8059141565,230669.796875,323997.31790105713,252000.0
142,227171.26197792872,207400.078125,260290.80913248824,165000.0
143,684309.0346391761,631773.375,803310.0946424657,615000.0
144,750585.2985191689,813103.75,648159.6648653367,725000.0
145,641540.7886672546,658119.875,537451.5422841015,725000.0
146,650271.7494716037,631283.125,533066.2777353447,771000.0
147,748324.0533447525,678132.0625,501629.4285061507,800000.0
148,352955.43689366925,352617.78125,364548.6991241522,395000.0
149,232034.13480870367,208024.0625,301347.2598762763,245000.0
150,321167.18129303784,301976.625,336583.6789890565,325000.0
151,286813.77637944877,314154.875,367768.9053724069,320000.0
152,246674.37172039362,253098.75,319813.3277549989,225000.0
153,355100.968729438,374716.59375,357205.35307278624,325000.0
154,1124873.6000669876,575587.4375,978548.6628711245,575000.0
155,443075.82351814077,434736.46875,442323.1014980483,485000.0
156,640122.7249860192,770204.1875,578623.8160934363,680000.0
157,608071.4561137138,563201.6875,506990.2640234317,497000.0
158,275537.16456725873,294071.59375,413896.27134201827,305000.0
159,1269812.3278308273,1375075.125,887533.7238942885,1450000.0
160,532580.8058650751,567136.8125,455045.7102141245,700000.0
161,235124.8719589647,207998.671875,246158.4508209977,225000.0
162,371856.92925169866,385427.0625,367657.90828393854,385000.0
163,685211.1469640979,645005.5,636374.2569798853,560000.0
164,1862028.9620945065,1729957.5,1790552.4666521112,2180000.0
165,424378.3365681158,474199.15625,445500.070626031,428000.0
166,230535.3040131194,189795.921875,266455.13707268354,190000.0
167,465872.6634729562,460188.96875,334133.04527547304,482500.0
168,520292.97203463083,449801.4375,420600.63101474836,359800.0
169,338431.27997832454,403103.65625,284685.36069658806,350000.0
170,527253.440580211,500713.71875,470623.82445601927,416000.0
171,218666.32886339846,218183.515625,274625.04726248066,202500.0
172,283621.9934772032,275386.375,275185.74681057874,280000.0
173,423585.2514074727,454152.3125,621462.0965906209,345000.0
174,843699.363319281,812574.25,596152.4711355235,810000.0
175,223583.7368542913,214048.765625,314316.2676827607,234950.0
176,511118.2943050606,544174.625,780353.6207851584,555000.0
177,685000.6513037333,720878.5625,744851.2775990255,595000.0
178,719319.6796981974,889813.9375,810761.0126336713,625000.0
179,365179.2844428903,352803.125,476008.20562437363,339900.0
180,430545.7326954732,405575.40625,281045.92891508044,405000.0
181,359213.69044020714,379284.4375,385843.8475763234,369000.0
182,539456.43181704,586586.1875,464240.79831916944,315000.0
183,383520.41283095063,401845.09375,356605.66083423095,256000.0
184,312437.4852148388,305125.375,371514.7548093131,275000.0
185,339511.7950547464,317607.15625,363063.34202956985,343000.0
186,517495.3843280493,524671.4375,473738.4254319751,650000.0
187,398998.2130686386,362180.5625,600269.0610503512,260000.0
188,631405.821476962,629297.75,638695.798507791,650000.0
189,579480.5006881203,517606.21875,440935.90099874395,602000.0
190,387569.9796038207,385908.53125,400467.30332851433,435000.0
191,432721.4129901623,383404.125,482471.0833443809,371000.0
192,304236.7303321972,292129.1875,339867.69541102526,253000.0
193,271727.252700583,290232.84375,350040.56452407374,235000.0
194,668138.4374498507,648966.75,561530.6139370739,590000.0
195,589095.6574341655,591057.1875,535259.2570362341,765000.0
196,395771.20117263985,381226.375,414594.71989151044,526000.0
197,538114.4375101556,526910.3125,331888.5792196133,725000.0
198,531443.2684077453,507044.6875,392868.3400514093,535000.0
199,338499.25768516003,302444.40625,371651.8004729393,284000.0
200,730539.9501440547,818444.5625,629035.1603161267,595000.0
201,440698.53737486474,463301.375,374964.05746425764,500000.0
202,915175.7687222895,917111.9375,1005481.7241223566,965000.0
203,857964.0110036465,741448.6875,581229.1105815013,770000.0
204,613206.2070442383,616663.0,478527.33927032014,590000.0
205,468315.0368647101,503898.8125,370300.6923534728,500000.0
206,2333865.3863396654,2952635.25,4533683.1491226675,3650000.0
207,2028983.2222409963,2541992.75,1262264.09852335,3000000.0
208,243518.996858031,322266.5,299856.3823100448,285000.0
209,724108.9736143058,647989.625,596081.353634316,615000.0
210,325438.53009850264,333424.15625,396977.393607355,268000.0
211,564040.0179136953,609920.5625,520530.69186200603,650000.0
212,368209.93329851417,348539.21875,444276.4392395178,390000.0
213,449039.1095282968,458205.15625,447246.6202556131,363000.0
214,410268.42718619254,394527.3125,377098.306134552,615000.0
215,856700.3128889116,868916.3125,858643.5447176772,749000.0
216,323104.31322733086,313859.03125,372916.0376450925,309950.0
217,660042.1464323554,542280.125,498083.6105073826,464625.0
218,1132393.9335955223,1215512.5,1144855.307084165,1030000.0
219,583550.4524619317,542585.3125,491496.9994994824,576000.0
220,221707.15550729205,242066.765625,205512.4847050365,300000.0
221,528727.5062643869,579563.75,510401.4472383731,535000.0
222,1460361.7630260158,1379667.25,1157448.3187972337,1610000.0
223,521815.90928905644,515108.5625,352317.5461942252,537000.0
224,409678.86949409,409430.15625,476791.02410840726,460500.0
225,324928.9580026354,434090.59375,333253.2727374575,460000.0
226,369149.4759662747,357526.375,373216.3702679023,225000.0
227,480951.6926302039,470016.03125,483238.24079416436,535100.0
228,362697.0990581281,321355.59375,326531.1023721959,239300.0
229,520472.58704721037,497708.6875,447632.34454374906,473000.0
230,775643.4159733152,791418.4375,580674.0905577554,836000.0
231,1712100.9025640134,1870574.625,1880037.8040899537,2200000.0
232,439833.04735351016,435637.0625,447377.04490437097,379400.0
233,313411.56719074515,391144.375,364164.4458321626,268000.0
234,408886.3726170981,375280.5625,427832.08633776405,378000.0
235,399923.8450192254,404752.0,369221.2010897622,339000.0
236,640832.17904377,578934.5625,591552.6023634092,665000.0
237,312042.5141027928,327004.78125,345284.61005437805,345000.0
238,264434.50508739206,263517.59375,356278.659747957,293000.0
239,602297.9208765675,613649.375,596586.3673307196,655000.0
240,625773.0512843514,656525.75,557117.5392533388,607000.0
241,253439.52372574303,255578.859375,366970.1160961343,272000.0
242,295031.8766181245,297557.875,351668.24322641495,230000.0
243,483675.75811265904,524194.78125,404907.0103135665,450000.0
244,618729.730064258,779971.625,668068.3442527853,450000.0
245,299342.93341025064,321005.8125,326066.08002423495,285000.0
246,429561.8659160184,405008.0,469556.62017093226,450000.0
247,432636.1912332109,450288.15625,483614.15880151466,432500.0
248,990056.7063547006,1110574.75,1110728.5842057322,1150000.0
249,1163563.5726991987,1333343.125,814963.7688662502,920000.0
250,345231.57176043,321220.46875,429069.4486986556,290000.0
251,800412.8125684462,781726.8125,840736.5103085276,693000.0
252,369036.93863956677,422266.9375,337329.42415900185,313000.0
253,1052145.146795522,988270.6875,829768.4517655025,1270000.0
254,539912.9344945893,586736.125,447916.34500197513,551000.0
255,631393.2441724932,647879.625,577834.6323507901,664950.0
256,183285.5438158802,186165.046875,224372.7139238684,115000.0
257,566560.7292632316,584517.8125,658680.7005154608,465000.0
258,554759.9187685499,522150.625,605885.5828008028,465750.0
259,572574.0319494382,587271.3125,534668.0586563476,545000.0
260,548683.3463486594,570390.75,465557.1571715045,707900.0
261,512660.4871306892,380578.3125,385856.43599586387,675000.0
262,503136.09319501044,442919.125,464545.7303581572,549900.0
263,313111.1239209426,295646.0,335647.8497440196,299000.0
264,505081.3528821223,565583.4375,346695.19559340377,719521.0
265,1524098.4392588085,1322900.125,1287842.12611283,968933.0
266,437108.0608998337,499515.625,337113.26421809744,499922.0
267,679292.6321606442,496852.1875,528092.0749394268,409900.0
268,360633.4880657936,450918.125,586728.2201945729,397500.0
269,190663.3608402048,222302.484375,308204.7121329607,199500.0
270,329457.35359051207,339531.1875,567408.0578396871,570000.0
271,281087.36376396887,280368.59375,293212.9419435735,298000.0
272,194175.98964966068,194507.03125,274469.32401097,261000.0
273,336618.5756474242,279933.625,349563.18470988446,265000.0
274,597841.0667857348,625515.0625,670869.7587225401,660000.0
275,840583.9694989193,978891.5,546837.8376170371,978000.0
276,1247650.3321800043,1729162.5,1046300.036126353,1680000.0
277,325117.2823997733,380610.625,487337.4263935228,335000.0
278,385806.926330748,387451.8125,370820.33008319186,470000.0
279,516460.7842280255,494896.75,448633.24887165666,416000.0
280,309801.6701154697,281934.71875,356379.98197517433,460000.0
281,440037.24551037257,462829.28125,504155.1075355928,315000.0
282,433704.9923684425,450627.9375,410773.2351251139,584000.0
283,243931.1636951894,258279.03125,301549.4071210226,165000.0
284,208651.0614281188,230203.890625,320399.5194979235,198000.0
285,325313.71153631207,258703.046875,350804.0429995427,185000.0
286,941393.0692130687,933305.25,601677.672691345,856600.0
287,729148.8877802351,725365.875,731119.1712314868,785200.0
288,518922.69588349515,501941.46875,459570.64053307055,345000.0
289,602737.1419529712,615462.6875,558788.9406918987,350000.0
290,821454.3432284577,935121.875,1113286.6743141795,835000.0
291,2102432.3777967975,2341518.75,2102912.383396589,2750000.0
292,573831.2093395954,543292.625,524016.37829196296,710000.0
293,467259.63146408054,412927.15625,428282.3607797679,467000.0
294,709839.0735379935,569143.1875,415823.1071154987,728050.0
295,248500.81523656828,279271.03125,429372.78981176735,286000.0
296,811097.7243188091,870326.1875,804834.6258218585,825750.0
297,615709.3560654726,625529.9375,595320.832085289,625000.0
298,211121.41258632523,211298.75,275571.8533083418,198000.0
299,577631.3705284611,579792.0625,488658.6790429042,565000.0
300,935331.3756260062,964674.25,1307669.540291236,755000.0
301,217869.9301195845,222375.21875,260223.95034395502,132500.0
302,792321.9156391268,792183.375,691344.5979844835,835000.0
303,770769.6151464713,742740.25,868082.1564183756,895000.0
304,305272.75176738703,314824.59375,330192.09326379735,305000.0
305,491684.8352768591,528402.3125,440500.1161566378,452000.0
306,166790.44186860506,166164.390625,267785.381896212,353500.0
307,627415.0958577667,603391.125,410762.7967387404,650000.0
308,666278.621063246,678066.75,654763.801899385,585000.0
309,218603.17172637055,222026.421875,320387.750640909,205000.0
310,386939.2451139835,368916.65625,342503.2424775217,450000.0
311,988154.0456240993,1134536.0,696368.8512053646,984000.0
312,687211.5502425567,721582.1875,608644.6401615642,695000.0
313,638471.8057462863,596173.75,573008.0360575755,580000.0
314,587414.514729101,502819.21875,556961.4695106935,410000.0
315,208225.6578467887,225421.96875,325479.3139206148,219950.0
316,274384.3489567614,263824.375,310143.36610294005,260000.0
317,405971.63199800113,394282.09375,455615.1048553229,423000.0
318,760380.6340878437,783025.0625,1182799.2517522709,734000.0
319,642665.4469301262,649963.9375,570536.056748621,535000.0
320,281085.9087872868,354121.46875,380747.24643923255,365000.0
321,630967.1021450525,607318.5625,672286.410428823,672600.0
322,813973.0920779487,767913.6875,789773.5773442853,686000.0
323,783400.4132772,772269.5,866435.3745364491,590000.0
324,889490.5157314516,798232.0625,815123.2760925877,860000.0
325,874314.4133303121,823134.875,759941.4166974049,970000.0
326,263183.2513746682,285863.1875,395128.7902261793,314000.0
327,258678.44666886365,247330.53125,299061.45339884225,133000.0
328,603676.4628073798,648267.125,819243.2605661632,605000.0
329,643009.3167473687,572347.5,609532.8751056079,710000.0
330,660061.6890896723,452551.75,666444.5753438409,475000.0
331,332724.4272396437,348386.6875,433821.05836832715,389000.0
332,740775.579861309,690351.9375,660688.2346310436,760000.0
333,353349.51901182905,535444.8125,515543.1372341512,550000.0
334,293747.8898189016,295867.4375,323362.9387639826,257500.0
335,388555.15427230654,314636.125,297080.83110106306,357500.0
336,581258.7172461862,550263.25,320359.1218588351,475000.0
337,343160.5125556322,372026.09375,351004.23148235,440000.0
338,498881.7054505301,478376.625,413136.454280692,700000.0
339,297808.3295127378,292979.03125,303104.2268698485,252000.0
340,291997.9805166982,253496.359375,300783.3931508284,209950.0
341,739343.2599620499,640607.0625,487591.302467646,670000.0
342,754009.3189453569,856910.6875,579508.8714774951,974350.0
343,250321.19699127908,249359.046875,313040.9660390709,280000.0
344,611774.0610479453,586619.1875,465772.82170059567,585000.0
345,246206.45872623305,237624.40625,355604.15877349937,269950.0
346,266039.6285138377,281985.53125,287648.96269964345,280000.0
347,467496.6706546142,462684.09375,407827.1124629512,490000.0
348,708084.7020273373,659714.75,720129.6762356432,560000.0
349,853647.3924779353,850932.4375,684932.8488872877,907687.0
350,613440.1113524637,651995.25,525012.8058757804,824000.0
351,403712.4506553074,411566.0625,324868.3482168712,442500.0
352,377064.75722791685,411805.5625,316070.0646467276,440000.0
353,274486.38136442186,257005.296875,308674.7973942152,199900.0
354,454886.3686265457,499095.625,369558.3385254212,464900.0
355,448672.82506339933,406010.78125,422568.21770979353,320000.0
356,420297.4040072689,454208.625,595074.4949842128,428900.0
357,1190674.7897217656,1061174.125,1208410.9667702182,970000.0
358,387599.11248129513,390596.03125,345875.127122235,319000.0
359,280271.715109984,283102.4375,390565.4617465127,224950.0
360,528969.5309535356,527188.25,487709.921139197,510000.0
361,558025.808781815,533349.1875,638910.7720383033,475000.0
362,412981.0742807625,418603.03125,377703.59439406043,545000.0
363,496144.5078097285,511198.4375,636182.7427125932,550000.0
364,540847.3105000531,542495.8125,609471.8992267312,431000.0
365,513491.17736354464,443762.21875,438562.80345274747,640000.0
366,599597.0733481379,629055.3125,508950.5447378095,860000.0
367,718445.9800298796,730825.6875,488206.8784286409,700000.0
368,462809.4314626804,598950.75,705277.6451888826,790000.0
369,610911.3898787763,589345.5625,464232.43727856973,545000.0
370,572743.2475036691,600320.3125,693455.6392831269,450000.0
371,1079938.8260089415,1073385.0,902820.383086754,1080000.0
372,405200.7661763253,400880.125,530441.1836457088,447055.0
373,340933.4712080193,376289.03125,285661.7149773999,465000.0
374,342560.19715797785,320649.0625,369588.97372606286,330000.0
375,406578.90083038306,456538.0625,269552.25981487264,465000.0
376,529585.9452467917,555668.5,437573.90981167665,549900.0
377,642621.7342683118,666777.4375,610642.2267989962,515000.0
378,308957.41855212935,309397.65625,330689.4854763002,305000.0
379,285596.1661506946,304643.3125,407773.4430580353,304000.0
380,213281.59252860586,190807.875,297912.5893904514,195000.0
381,566758.7922149256,513731.5,406379.6281054564,585000.0
382,525441.3540829432,505540.1875,463831.7194489685,690000.0
383,1629978.5698050787,1360072.75,1288334.3099978007,1150000.0
384,782585.6114477743,743631.1875,770198.3349284374,845000.0
385,406370.7406113385,409476.21875,321908.79546435265,412000.0
386,365056.70881165814,387459.9375,493351.1625492756,365000.0
387,748119.6011685692,756920.1875,699848.2301673085,781000.0
388,531662.7479975933,471413.46875,460848.76850029,550000.0
389,280171.4937247347,245882.28125,358865.28638778854,176000.0
390,381845.034687374,427185.4375,362218.21454056073,414250.0
391,409191.64073389885,432589.1875,500325.25825031183,418000.0
392,383623.97014136025,462419.875,298989.92325620394,367000.0
393,438233.0987313663,433705.75,430464.2899997664,389950.0
394,669550.3525958131,1292877.625,748607.2900165374,2200000.0
395,735824.3427668451,670113.3125,675752.8913254327,650000.0
396,471164.31886855734,532533.9375,429122.55504729063,484950.0
397,476723.42966625193,497486.125,419110.32080584415,479000.0
398,748137.6253522475,746352.3125,533828.3910922747,860000.0
399,346555.5685462576,340871.75,557965.3055113564,370000.0
400,428284.20952748973,431573.0625,545615.757956207,515000.0
401,626867.827830171,603607.5,549038.4516935695,750000.0
402,491252.1317443241,519526.03125,463445.55818959547,505000.0
403,490853.9637037384,404774.0,515311.8112476349,625000.0
404,236722.52992328422,258662.09375,329429.39915321174,270000.0
405,1063996.5750336223,1193441.25,1245068.3297208743,805000.0
406,910915.1207604659,805433.0625,797851.2941481437,910000.0
407,371963.22807113366,387257.875,437379.54532667145,399000.0
408,1077201.1425370676,905326.625,762089.7690666053,950000.0
409,427520.5570202098,453196.5625,305469.8444914121,374000.0
410,2632904.2487086616,3123393.25,6091158.107497409,3300000.0
411,540350.7667949098,545004.5625,373590.85996646393,665000.0
412,716668.7798437931,906208.625,508850.0670811937,713400.0
413,460702.6909171502,479675.40625,447252.818600149,408000.0
414,173936.11617483423,197749.71875,329418.50200154725,152900.0
415,2678586.3494837657,3807128.25,2340948.917815392,3400000.0
416,504555.1982058672,440862.1875,318731.85535605176,445000.0
417,381522.0992972698,378938.78125,330963.6073522846,190000.0
418,453719.49064865103,467037.53125,427356.40616269497,457500.0
419,528188.7369663734,698019.4375,440630.9227421936,685650.0
420,448123.01007687877,466210.25,414167.58662357996,573300.0
421,450037.80902938853,419693.5,430250.97280541837,315000.0
422,427726.9106580909,424593.3125,379924.4106491044,224000.0
423,457383.65876979294,467580.78125,450164.6899614341,622000.0
424,1217097.4868259893,921313.625,1303989.5654604905,465000.0
425,684094.8277851408,506816.03125,833453.4119314925,549000.0
426,615161.5117512639,623746.4375,681594.7501412566,625000.0
427,463822.03203806514,478066.03125,499479.19092474546,410000.0
428,300643.16124844126,300294.59375,413607.9159969489,304900.0
429,928784.530093415,969686.4375,1089190.0215112877,1050000.0
430,1436083.8347986331,1352560.25,1128727.601121723,900000.0
431,416722.8024211977,391925.15625,345849.1633620572,530000.0
432,721923.7718063934,673162.25,641631.8774839955,580000.0
433,726275.4869901424,542651.0625,785903.1498054713,609900.0
434,668313.2501635132,663829.625,526093.96768082,679990.0
435,448379.7324856018,427009.875,387359.34896126774,481000.0
436,485718.28111574176,490034.46875,459747.10429688706,501000.0
437,277315.7225530985,306025.28125,296347.0078938677,150000.0
438,540685.6211204133,580021.0625,441375.145866067,619990.0
439,291025.3600604825,229868.6875,303835.14642529906,180000.0
440,557013.039945237,535470.375,419297.59984860447,735000.0
441,522649.57628809736,590850.9375,453979.43218536285,635000.0
442,384342.623571512,328796.59375,294778.14297718374,382000.0
443,523681.12840652297,580058.125,442283.4921428712,335000.0
444,255828.68250584355,271859.21875,269380.5377566344,200000.0
445,257163.31914112164,238804.828125,279296.6860418838,278000.0
446,300180.2525533116,318405.96875,363171.07204725407,272000.0
447,334646.3576046905,343172.28125,438570.73083586065,325000.0
448,332619.20295572805,393390.8125,380409.85092584643,500000.0
449,565240.6773699222,570291.25,461505.66187548416,567000.0
450,519514.4418550888,557820.5,462314.2433951255,657000.0
451,1351006.312647603,1451947.75,1674127.010024294,1210000.0
452,459142.41407547507,518156.90625,441970.1702256032,555000.0
453,542561.0327860715,483919.09375,500460.55839921004,575000.0
454,371795.82481166144,383043.78125,342252.0759290449,270000.0
455,577770.3704459335,598603.5625,591312.1888559255,570000.0
456,682751.5740163553,669378.1875,692916.0020170263,695000.0
457,302072.1082148019,275608.65625,355394.77614589554,324950.0
458,1624194.7070239508,1650288.375,1628688.597414842,1960000.0
459,390251.0857072809,388884.4375,422862.919990973,315000.0
460,257924.7191319843,311392.78125,411330.79165916773,342000.0
461,397662.0690898389,447293.4375,420332.1377083041,345000.0
462,640870.4920117799,658764.8125,586472.928246311,695000.0
463,267823.0316736586,283266.625,305188.7928925763,320000.0
464,246980.46183318231,253979.109375,347931.53739827673,245560.0
465,672992.7177397126,690238.6875,622204.4911950222,613500.0
466,577463.6133584596,661485.0625,514885.35246908583,440000.0
467,260367.55675254093,258901.96875,290522.1766383751,338000.0
468,335234.5680727124,373795.75,342046.12971076684,365500.0
469,1093493.4167102107,917881.9375,700617.6199401462,905000.0
470,1015491.6011642227,910766.75,815924.4740080397,1250000.0
471,783479.4028661051,892423.8125,835356.5008981127,963000.0
472,1719838.9746842566,1579312.25,1358925.7354965175,1440000.0
473,593784.1397317402,536411.8125,531980.5261192932,557000.0
474,395309.7512262682,431603.90625,346379.44690232247,449950.0
475,1089051.514917204,1536793.625,1246102.5884205217,1310000.0
476,987926.9258589904,1076805.375,962968.2138344526,834500.0
477,1329194.6101531445,1293806.375,1631200.2474074715,1030000.0
478,960783.5146870262,1271538.875,587472.9746439181,1320000.0
479,521015.0570150238,508622.5625,576984.3039145413,500000.0
480,308688.3406620887,299794.6875,312811.24338603514,280000.0
481,592139.8233295628,552232.0,408836.8505026614,1070000.0
482,521286.25213940436,564724.875,587953.3633617812,610000.0
483,632445.384561241,597364.3125,524407.9525750551,659000.0
484,443973.1629777948,419163.875,388973.5428521457,453000.0
